"MLB3-1:HZ","","14 09 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:IR","","14 09 11","(                )","1255","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:IS","","14 09 18","(                )","1196","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:IT","","14 09 25","(                )","1148","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:KW","","14 09 36","(                )","767.7","kW"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:KWH","","14 09 43","(                )","24853870",""," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:PF","","14 09 38","(                )","0.97",""," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:VRS","","14 09 13","(                )","379.9","V"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:VST","","14 09 20","(                )","381.4","V"," -N-       NONE"
" ****************************************************************************************************"
"MLB3-1:VTR","","14 09 27","(                )","380.8","V"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:HZ","","14 10 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:IR","","14 10 11","(                )","1149","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:IS","","14 10 18","(                )","1082","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:IT","","14 10 25","(                )","1208","A"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:KW","","14 10 36","(                )","738.8","kW"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:KWH","","14 10 43","(                )","20107870",""," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:PF","","14 10 38","(                )","0.98",""," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:VRS","","14 10 13","(                )","379.9","V"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:VST","","14 10 20","(                )","381.7","V"," -N-       NONE"
" ****************************************************************************************************"
"MLB4-1:VTR","","14 10 27","(                )","380.3","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:HZ","","14 11 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:IR","","14 11 11","(                )","518.0","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:IS","","14 11 18","(                )","505","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:IT","","14 11 25","(                )","528","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:KW","","14 11 36","(                )","322.5","kW"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:KWH","","14 11 43","(                )","10518780",""," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:PF","","14 11 38","(                )","0.92",""," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:VRS","","14 11 13","(                )","389.3","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:VST","","14 11 20","(                )","389.6","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-1:VTR","","14 11 27","(                )","390.1","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:HZ","","14 12 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:IR","","14 12 11","(                )","310","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:IS","","14 12 18","(                )","318","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:IT","","14 12 25","(                )","313","A"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:KW","","14 12 36","(                )","178.7","kW"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:KWH","","14 12 43","(                )","17570346",""," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:PF","","14 12 38","(                )","0.84",""," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:VRS","","14 12 13","(                )","389.7","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:VST","","14 12 20","(                )","389.7","V"," -N-       NONE"
" ****************************************************************************************************"
"ACMP-2:VTR","","14 12 27","(                )","391.1","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:HZ","","7 01 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:IR","","7 01 11","(                )","13","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:IS","","7 01 18","(                )","12","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:IT","","7 01 25","(                )","12","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:KW","","7 01 36","(                )","274.2","kW"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:KWH","","7 01 43","(                )","7709569",""," -N-       NONE"
" ****************************************************************************************************"
"GCB1:PF","","7 01 38","(                )"," -0.60",""," -N-       NONE"
" ****************************************************************************************************"
"GCB1:VRS","","7 01 13","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:VST","","7 01 20","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB1:VTR","","7 01 27","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:HZ","","7 02 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:IR","","7 02 11","(                )","14","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:IS","","7 02 18","(                )","14","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:IT","","7 02 25","(                )","13","A"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:KW","","7 02 36","(                )","469.7","kW"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:KWH","","7 02 43","(                )","14216030",""," -N-       NONE"
" ****************************************************************************************************"
"GCB2:PF","","7 02 38","(                )","0.95",""," -N-       NONE"
" ****************************************************************************************************"
"GCB2:VRS","","7 02 13","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:VST","","7 02 20","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"GCB2:VTR","","7 02 27","(                )","21.0","V"," -N-       NONE"
" ****************************************************************************************************"
"PM:HZ","","7 03 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"PM:IR","","7 03 11","(                )","819","A"," -N-       NONE"
" ****************************************************************************************************"
"PM:IS","","7 03 18","(                )","778","A"," -N-       NONE"
" ****************************************************************************************************"
"PM:IT","","7 03 25","(                )","685","A"," -N-       NONE"
" ****************************************************************************************************"
"PM:KW","","7 03 36","(                )","485.9","kW"," -N-       NONE"
" ****************************************************************************************************"
"PM:KWH","","7 03 43","(                )","12377235",""," -N-       NONE"
" ****************************************************************************************************"
"PM:PF","","7 03 38","(                )","0.96",""," -N-       NONE"
" ****************************************************************************************************"
"PM:VRS","","7 03 13","(                )","381.9","V"," -N-       NONE"
" ****************************************************************************************************"
"PM:VST","","7 03 20","(                )","383.2","V"," -N-       NONE"
" ****************************************************************************************************"
"PM:VTR","","7 03 27","(                )","382.7","V"," -N-       NONE"
" ****************************************************************************************************"
"PAC:HZ","","7 04 39","(                )","59","Hz"," -N-       NONE"
" ****************************************************************************************************"
"PAC:IR","","7 04 11","(                )","807","A"," -N-       NONE"
" ****************************************************************************************************"
"PAC:IS","","7 04 18","(                )","867","A"," -N-       NONE"
" ****************************************************************************************************"
"PAC:IT","","7 04 25","(                )","806","A"," -N-       NONE"
" ****************************************************************************************************"
"PAC:KW","","7 04 36","(                )","519.6","kW"," -N-       NONE"
" ****************************************************************************************************"
"PAC:KWH","","7 04 43","(                )","15509930",""," -N-       NONE"
" ****************************************************************************************************"
"PAC:PF","","7 04 38","(                )","0.96",""," -N-       NONE"
" ****************************************************************************************************"
"PAC:VRS","","7 04 13","(                )","379.2","V"," -N-       NONE"
" ****************************************************************************************************"
"PAC:VST","","7 04 20","(                )","379.8","V"," -N-       NONE"
" ****************************************************************************************************"
"PAC:VTR","","7 04 27","(                )","379.5","V"," -N-       NONE"
" ****************************************************************************************************"
"CH1B1:KWH","","8 01 11","(                )","4049357",""," -N-       NONE"
" ****************************************************************************************************"
"CH2B1:KWH","","8 02 11","(                )","3089225",""," -N-       NONE"
" ****************************************************************************************************"
"CHP1B1:KWH","","8 03 11","(                )","282485",""," -N-       NONE"
" ****************************************************************************************************"
"CHP2B1:KWH","","8 04 11","(                )","243142",""," -N-       NONE"
" ****************************************************************************************************"
"CHP3B1:KWH","","8 05 11","(                )","4159",""," -N-       NONE"
" ****************************************************************************************************"
"CT1B1:KW","","8 09 14","(                )","9.9","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT1B1:KWH","","8 09 11","(                )","223002",""," -N-       NONE"
" ****************************************************************************************************"
"CT2B1:KW","","8 10 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT2B1:KWH","","8 10 11","(                )","104040",""," -N-       NONE"
" ****************************************************************************************************"
"CWP1B1:KWH","","8 06 11","(                )","756774",""," -N-       NONE"
" ****************************************************************************************************"
"CWP2B1:KWH","","8 07 11","(                )","661064",""," -N-       NONE"
" ****************************************************************************************************"
"CWP3B1:KWH","","8 08 11","(                )","10",""," -N-       NONE"
" ****************************************************************************************************"
"CH1F7.KWH",""," -Virtual-","(计            )","146466","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CH2F7:KWH","","14 13 43","(                )","2820645",""," -N-       NONE"
" ****************************************************************************************************"
"CH3F7:KWH","","14 14 43","(                )","1277774",""," -N-       NONE"
" ****************************************************************************************************"
"CH4F7.KWH",""," -Virtual-","(计            )","219329","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CH5F7.KWH",""," -Virtual-","(计            )","46203","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CHP1F7:KWH","","10 01 11","(                )","483045",""," -N-       NONE"
" ****************************************************************************************************"
"CHP2F7:KWH","","10 02 11","(                )","192389",""," -N-       NONE"
" ****************************************************************************************************"
"CHP3F7:KWH","","10 03 11","(                )","99895",""," -N-       NONE"
" ****************************************************************************************************"
"CHP4F7:KWH","","10 04 11","(                )","475014",""," -N-       NONE"
" ****************************************************************************************************"
"CHP5F7:KWH","","10 05 11","(                )","480176",""," -N-       NONE"
" ****************************************************************************************************"
"CWP1F7:KWH","","10 06 11","(                )","487243",""," -N-       NONE"
" ****************************************************************************************************"
"CWP2F7:KWH","","10 07 11","(                )","216990",""," -N-       NONE"
" ****************************************************************************************************"
"CWP3F7:KWH","","10 08 11","(                )","120698",""," -N-       NONE"
" ****************************************************************************************************"
"CWP4F7:KWH","","10 09 11","(                )","531083",""," -N-       NONE"
" ****************************************************************************************************"
"CWP5F7:KWH","","10 10 11","(                )","561564",""," -N-       NONE"
" ****************************************************************************************************"
"CT1-1.KWH",""," -Virtual-","(计            )","979","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT1-1:KW","","12 01 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT1-2.KWH",""," -Virtual-","(计            )","2973","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT1-2:KW","","12 02 11","(                )","4.2","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT1-3.KWH",""," -Virtual-","(计            )","319","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT1-3:KW","","12 03 11","(                )","0.3","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT1-4.KWH",""," -Virtual-","(计            )","3136","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT1-4:KW","","12 04 11","(                )","4.3","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT1-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","8.9",""," -N-       NONE"
" ****************************************************************************************************"
"CT1-ALL.KWH",""," -Virtual-","(计            )","7409","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT2-1.KWH",""," -Virtual-","(计            )","806","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT2-1:KW","","12 05 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT2-2.KWH",""," -Virtual-","(计            )","751","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT2-2:KW","","12 06 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT2-3.KWH",""," -Virtual-","(计            )","701","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT2-3:KW","","12 07 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT2-4.KWH",""," -Virtual-","(计            )","701","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT2-4:KW","","12 08 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT2-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","0.0",""," -N-       NONE"
" ****************************************************************************************************"
"CT2-ALL.KWH",""," -Virtual-","(计            )","2961","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT3-1.KWH",""," -Virtual-","(计            )","275","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT3-1:KW","","12 09 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT3-2.KWH",""," -Virtual-","(计            )","308","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT3-2:KW","","12 10 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT3-3.KWH",""," -Virtual-","(计            )","348","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT3-3:KW","","12 11 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT3-4.KWH",""," -Virtual-","(计            )","371","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT3-4:KW","","12 12 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT3-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","0.0",""," -N-       NONE"
" ****************************************************************************************************"
"CT3-ALL.KWH",""," -Virtual-","(计            )","1304","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT4-1.KWH",""," -Virtual-","(计            )","3143","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT4-1:KW","","11 01 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT4-2.KWH",""," -Virtual-","(计            )","2872","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT4-2:KW","","11 02 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT4-3.KWH",""," -Virtual-","(计            )","2991","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT4-3:KW","","11 03 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT4-4.KWH",""," -Virtual-","(计            )","2173","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT4-4:KW","","11 04 11","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"CT4-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","0.0",""," -N-       NONE"
" ****************************************************************************************************"
"CT4-ALL.KWH",""," -Virtual-","(计            )","11180","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT5-1.KWH",""," -Virtual-","(计            )","1069","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT5-1:KW","","11 05 11","(                )","0.0","kW"," *F*       NONE"
" ****************************************************************************************************"
"CT5-2.KWH",""," -Virtual-","(计            )","869","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT5-2:KW","","11 06 11","(                )","0.0","kW"," *F*       NONE"
" ****************************************************************************************************"
"CT5-3.KWH",""," -Virtual-","(计            )","0","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT5-3:KW","","11 07 11","(                )","0.0","kW"," *F*       NONE"
" ****************************************************************************************************"
"CT5-4.KWH",""," -Virtual-","(计            )","856","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CT5-4:KW","","11 08 11","(                )","0.0","kW"," *F*       NONE"
" ****************************************************************************************************"
"CT5-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","0.0",""," -N-       NONE"
" ****************************************************************************************************"
"CT5-ALL.KWH",""," -Virtual-","(计            )","2795","kW h"," -N-       NONE"
" ****************************************************************************************************"
"CTB1-ALL.KW",""," -Virtual-","(玱娥╰参瞯)","9.9",""," -N-       NONE"
" ****************************************************************************************************"
"ZP1F7:KW","","13 01 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP1F7:KWH","","13 01 11","(                )","564602",""," -N-       NONE"
" ****************************************************************************************************"
"ZP2F7:KW","","13 02 14","(                )","14.5","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP2F7:KWH","","13 02 11","(                )","501223",""," -N-       NONE"
" ****************************************************************************************************"
"ZP3F7:KW","","13 03 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP3F7:KWH","","13 03 11","(                )","294954",""," -N-       NONE"
" ****************************************************************************************************"
"ZP4F7:KW","","13 04 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP4F7:KWH","","13 04 11","(                )","747961",""," -N-       NONE"
" ****************************************************************************************************"
"ZP5F7:KW","","13 05 14","(                )","18.5","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP5F7:KWH","","13 05 11","(                )","679898",""," -N-       NONE"
" ****************************************************************************************************"
"ZP6F7:KW","","13 06 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP6F7:KWH","","13 06 11","(                )","293360",""," -N-       NONE"
" ****************************************************************************************************"
"ZP7F7:KW","","13 07 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP7F7:KWH","","13 07 11","(                )","402235",""," -N-       NONE"
" ****************************************************************************************************"
"ZP8F7:KW","","13 08 14","(                )","15.9","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP8F7:KWH","","13 08 11","(                )","420565",""," -N-       NONE"
" ****************************************************************************************************"
"ZP9F7:KW","","13 09 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP9F7:KWH","","13 09 11","(                )","223944",""," -N-       NONE"
" ****************************************************************************************************"
"ZP10F7:KW","","13 10 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP10F7:KWH","","13 10 11","(                )","533035",""," -N-       NONE"
" ****************************************************************************************************"
"ZP11F7:KW","","13 11 14","(                )","16.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP11F7:KWH","","13 11 11","(                )","383864",""," -N-       NONE"
" ****************************************************************************************************"
"ZP12F7:KW","","13 12 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP12F7:KWH","","13 12 11","(                )","218444",""," -N-       NONE"
" ****************************************************************************************************"
"ZP13F7:KW","","13 13 14","(                )","0.0","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP13F7:KWH","","13 13 11","(                )","503076",""," -N-       NONE"
" ****************************************************************************************************"
"ZP14F7:KW","","13 14 14","(                )","14.5","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP14F7:KWH","","13 14 11","(                )","340492",""," -N-       NONE"
" ****************************************************************************************************"
"ZP15F7:KW","","13 15 14","(                )","0.8","kW"," -N-       NONE"
" ****************************************************************************************************"
"ZP15F7:KWH","","13 15 11","(                )","197150",""," -N-       NONE"
" ****************************************************************************************************"
" ****************************************** End of Report *******************************************"
